Tip.제주항공 포인트로 기프티콘 구매하기,"그런데 어느날 제주항공 문자가 띡~ 총 8,080P가 있는데 1,740P 소멸 예정이라고.... 생각지도 못한 포인트고, 사실, 항공사 포인트 써먹기 엄청 애매한데... 기프티콘을 구매할 수 있다고~!!! 제주항공 어플 설치 어플에서만 기프티콘 구매 가능함! ≡ ▶ 포인트 사용 ▶ 제휴사 사용 안내..."
아홉째날-비엔티엔/도가니국수 운영시간/아스날짝퉁유니폼/제주항공 지연/귀국,#라오스 #여행 #휴가 #비엔티엔 #도가니국수 #운영시간 #아스날 #짝퉁 #유니폼 #제주항공 #지연 여행이 끝난 지 무려 두 달이 다 되어가는 지금. 라오스 여행의 마지막 날을 기록한다. 여행 둘째 날에 비엔티엔을 한 바퀴 돌았기 때문에 낮에 할 수 있는 비엔티엔 액티비티는 이미 클리어 한...
제주항공 최종면접(쌤~~ 잘하고 올께요^^),"동이쌤 저 제주항공 1차면접 합격했어요 하면서 카톡이 왔었다 축하해^^ 이제 마지막 제주항공 최종면접만 남았네 우리 최선을 다해서 합격하자^^ 축하해^^ 오늘 최종면접을 점검하고 이야기 나누었다. 마음을 비우는 것이 중요하니까 최대한 마음을 비우고, 간절함과 열정 그리고 착함 이라는 모습을..."
"열린의사회 &amp; 제주항공, 베트남에서 18번째 의료봉사 진행","1,000여 명 환자 치료, 사랑의 쌀 및 식료품 전달 열린의사회는 제주항공, 붕타우 한인회와 함께 2019년 4월 18일부터 20일까지 베트남... 금번 의료봉사활동에는 열린의사회소속 의사, 간호사등 의료진과 제주항공 임직원등 30여명과 베트남 자원봉사자 30명이 참가했으며 포스코 ENC베트남..."
[JAM 당첨자발표] 제주항공우주박물관 5월 댓글왕 선발대회 당첨자발표,"제주항공우주박물관 블로그 지기입니다. 오늘은 제주항공우주박물관 블로그에서 5월간 가장 활발한 활동을 해 주신 '5월의 댓글왕'을 발표하는 날입니다. 5월에도 많은 분들이 제주항공우주박물관 블로그로 소개된 항공, 우주 관련 콘텐츠에 관심을 가져주셨는데요. 이번 달에는 어떤 분이..."
"[공유] 제주항공, 티웨이항공 등 이른 휴가족 잡아라",보통 이런 LCC 관련기사에는 제주항공과 진에어가 제목에 나오기 마련인데 티웨이가~~ 티웨이항공 &gt;&gt;&gt;&gt;&gt; 진에어. 인정?? 음.....아님 말고. “그동안 LCC의 활약이 두드러지면서 계속되는 신규 취항과 연중 이어지는 특가 할인으로 소비자들은 시즌에 관계없이 갑자기 여행을 떠나도...
[일본여행] 제주항공 탑승기!!,♥일본여행 - 제주항공 탑승기♥ 안녕하세요&gt;&lt; 2/3 ~ 2/6 저는 동생과 일본여행을 다녀왔어요!! 제주항공이 취항하는 일본의 나고야in 오사카out의 일정으로 다녀왔습니당!! 2/3 새벽 1시 고속버스를 타고 강남터미널로ㄱㄱ 급행을 타고 김포공항에 빠르게 도착할 수 있었습니다 역시 김포공항- 도심과...
베트남여행 떠나요 제주항공 미친 특가 항공권,베트남여행 떠나보아요 ♥ 제주항공 베트남항공권 특가 소식! 안녕하세요? 예리(YERI)입니다. 베트남에는 아름다운 자연경관을 볼 수 있고... #베트남여행 #여행을일상처럼 제주항공은 국내 LCC 최초로 베트남 4개 도시를 동시 취항하는데요. 아래 부분에서 제주항공 특가항공권에 대해...
[직장인 모임/ 천연 쉬어 버터 핸드크림 만들기] 제주항공 직원들과 함께 하는 힐링 타임...,이번에는 제주항공 직원분들과 함께 하는 시간을 가졌습니다. 지난달에 미리미리 예약하시는 계획성~ ㅎ 1인당 50ml 2개씩 만들었습니다. 건조한 계절엔 흔히 남녀를 불문하고 허옇게 뜨거나 주름도 많아 보여요. 록*땅에서 유명한 쉬어 버터 혹은 시어버터로 대표되는 핸드크림. 보습력이 풍부한...
"제주 신혼여행 첫째날 기록 (제주항공, 스타렌트카)",제주항공! 여행의 설렘에 끊임 없는 셀카 ㅋㅋㅋㅋㅋㅋ 비행기 맨 뒷자리에 앉았다 ㅋㅋㅋㅋㅋㅋㅋㅋ 만우절이라고 승무원들이 자유머리를 했단다 재밌다 ㅋㅋㅋㅋㅋㅋㅋ 하늘 위는 역시 멋있고 드디어 제주가 보인다! 협재 바다와 비양도가 보이는데 어...? 미세먼지 실화....? 핸드폰 사진으로는...
[공모전] 제주항공 마케팅.광고 공모전,"이번 공모전은 '제주항공'에서 주최하는 공모전 입니다 올해 4회를 맞이한 '제주항공 마케팅.광고 공모전'입니다 다함께 요강을 살펴볼까요? . . 공모대상 · 4년제 대학 재/휴학생 및 대학원생 (팀 : 3인 이내) · 휴학 중인 군복무자, 국내 거주 외국인 대학생 참여 가능 공모주제..."
"[트래블맵] 제주항공(jejuair), 인천공항 전용 라운지 오픈","[트래블맵] 제주항공(jejuair), 인천공항 전용 라운지 오픈 제주항공(jejuair)이 오는 6월 1일부터 인천국제공항에서 출국하는 제주항공 승객을 위한 전용 공간인 ‘JJ 라운지’ 운영을 시작한다. 인천국제공항에서 취항하는 7개 국적 항공사 중에서는 3번째로 라운지를 운영하게 됐다...."
"[특가항공권]제주항공 괌, 사이판 태교여행 특가 프로모션 JEJU AIR","제주항공 괌, 사이판 태교여행 특가 항공권 프로모션 JEJU AIR 안녕하세요~ 누구나 저렴하게 여행을 할 수 있게 도와 드리는 여행 도우미 '하늘'입니다. 최신 특가항공권 / 여행정보를 원하시면 친구추가를 꼭 하시고 가세요! 하늘의 여행같이가요 ■ 제주항공 JEJU AIR 오늘은 국내..."
[아이와 오키나와 여행] 제주항공 오버부킹 티웨이 탑승한 사연(유아동반승객  알고가기),이번에 아이와 오키나와 여행을 하면서 정말 생각지도 못한 변수가 일어났었다 제주항공에서 지정좌석까지 해가며 항공권을 끊었는데 탑승수속을... 어쨌든 오키나와에서 한국을 돌아와야하기 때문에 제주항공을 못타고 간다고 하면 다른 비행기로 연결되어 집에 오기만하면 된다고 생각했기...
진짜 마지막 날 다시 한국으로 오던 날 feat. 제주항공,어느새 훌쩍 와버린 마지막 날 이번에도 저희는 제주항공을 .! 탔다 :) 이곳에서 구매한 알린과 함께 한국으로! 정들었던 토미야 게스트하우스... 제주항공 이 주황색이 좋다 위에서 바라보는 아래는 언제나처럼 평화롭지 바다 위를 떠다니는 작은 배들도 우두커니 서있는 등대도 도로와 다리 건물들도...
제주항공 특가 얼리버드 프로모션이벤트,제주항공에서는 얼리버드 특가 프로모션 이벤트를 진행중에 있습니다. 이번 제주항공 특가는 2월 15일부터 진행이 되는데요~~ 벌써부터 많은 사람들이 15일만을 기다리고 있다는!! 15일부터 23일까지 예약이 가능하고 선착순으로 진행이 되니 또한번 제주항공 홈페이지가 마비가 올듯한데용!! 이번...
오키나와 자유여행의 동반자 제주항공,인천공항에서 오키나와 나하공항까지 저렴하게 득템한 제주항공으로 날아갑니다. 제주 에어는 간만에 타는군요. 매번 티웨이나 진에어를 주로 탔었는데 말이죠. 제주 항공은 처음 방콕 취항했을때가 좋았는데 그땐 저가항공이 그리 유명하지 않아서 널널하게 타고 다녔던 생각이 납니다. 하지만...
필리핀 클락 베버리2색 72홀 골프패키지 4~6월 제주항공 이용!!!,"항 공 : 제주 항공 인천/클락 7C4603 22:25 ~ 01:35 클락/인천 7C4604 02:30 ~ 07:35 포함사항 제주 항공권(유류+TAX) 그린피 헤베아 특급리조트 조/석식 불포함사항 중식 $10~(인당) 골프 부대비용 $40/18홀/인,$55/27홀/인 캐디팁 $2/인/18홀 미팅샌딩비 $60/인/4인이상 클락공항세 600페소/인 선택사항..."
"사이판 로타 여행, 제주항공타고 사이판으로 Go!Go!","사이판 로타여행, 제주항공타고 사이판(Saipan)으로 Go!Go! 남태평양 마리아나제도, 사이판과 로타로 떠나던 날! 바로 옆섬인 괌(Guam)은 여섯번이나... 늘 그렇듯 인천공항에 오자마자 커피 한잔 손에 들고 티켓팅하러 룰루랄라~♬ 헌데, 제주항공은 삼성동 도심공항 터미널에서 티켓팅은 물론..."
제주항공 제주도 항공권 특가 및 기내 이벤트! 겨울의 제주는 사랑입니다&gt;_&lt;,"제주항공에서 진행하는 제주도 항공권 특가이벤트! 얼마전에 동상이몽에 제주도 우도에 사는 수아라는 친구가 나온걸 보고 엄마랑 둘이 엉엉... WINTER WONDERLAND ""제주"" 제주의 겨울, 제주항공과 함께 떠나요! 국내선을 최대 83%까지 할인해주는 그야말로 초특가 이벤트! 예약기간: 2015년 10월..."
코타키나발루 제주항공 라운지 편리하게 여행하자!,"정말 그때 도움을 많이 받았던 제주항공 라운지 픽업서비스부터 투어예약, 짐보관까지 다 해주는 정말 감사한 곳입니다! 오직 제주항공 이용 고객을 위한 서비스로 친절하고 상세하게 가르쳐주는 이곳! 이곳에서 어떤 혜택이 있는지 그리고 어떤 투어를 예약할 수 있는지 찬찬히 소개해드릴게요..."
"제주항공, LCC 1위 굳히기 ‘높이 날다’",반사이익도 제주항공이 항공업계의 혼란을 틈타 저비용항공사(LCC)의 1위 자리를 굳히고 있다. 해외여행 수요에 대응한 국제선 공급과 한정된 공항 슬롯을 극복한 노선 점유율 확대가 근거다. 내달 배분되는 중국노선에도 기대가 높다. 24일 관련 업계에 따르면 제주항공의 1분기 국제선...
[인천공항 제주항공 자동탑승권 발급] 기계로 탑승권 발급하기 !!,도착한 공항의 모습이예요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 횡단보도 안건너고 급하게 사진찍다 이렇게 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 새벽임에도 불구하고 이렇게 사람들이 많았답니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저는 제주항공으로 갔기 때문에 제주항공 카운터로 열심히 갔지요 !! 제주항공 카운터...
"# 일본 홋카이도/삿포로 여행: 제주항공타고 삿포로, 텐투텐 삿포로스테이션...","2017년 12월 삿포로여행 한달만에 다시 일본행 ㅎ.ㅎ 반년전 결제해두었던 제주항공 찜특가 티켓이었는데, 이제서야 4박 5일 일정으로 삿포로에 다녀왔다. 나름 크리스마스 연휴가 끼어서 그런지 사람이 상당히 많았다는. 제주항공은 연착없이 출발했고 약 3시간 소요. 하늘에서 본 삿포로의 모습은..."
[일본 '17] 제주항공 타고 오사카로~,"저가 항공사 위주로 검색을 해 봤는데, 남은 비행기표 중에 제주항공 비행기 시간이 제일 좋아서 이번에도 제주항공을 이용한다. 3박 4일 모녀의 일본여행 사실 이번 일본여행의 목적은 오사카보다도 천년의 도시, 교토(京都)에서 일본 전통을 팍팍 느껴보자는 거다. 늘 교토에 가 보고 싶다고..."
제주 항공우주박물관 방문후 찾아간 맛집   고집돌 우럭 중문점!!,"제주 항공우주박물관 방문후 찾아간 맛집 고집돌 우럭 중문점!! 우리를 부르는 제주도에는 이 시기엔 여러가지 볼거리 먹거리가 있고, 무엇보다도 축제에다가 가보면 좋은 곳이 몰려 있는곳이지요. 여러분은 제주도에 가면 어디를 가시나요? 물으나 마나 갈 수 있는곳, 볼 수 있는것 다..."
2018년 제주항공 찜특가 성공기원 1/5 오후 5시,"1/5 오후 5시 제주항공 찜특가 항공권 성공하시길.. ♥ 지난 달 #제주항공 Jeju air 에서 1천만 탑승 달성 기념전 노선 찜특가 항공권 프로모션 소식을 전했는데요, 한 달이 지나 또 한번 '찜' 소식 전해요. 2018년 1월 뉴스레터 내용 캡쳐 국제선 29개, 국내선 6개 노선 오픈 2018년 여행결심, 고민을..."
대만 여행 3박4일 가볼곳 + 제주항공,"대만 여행 3박4일 가볼곳 + 제주항공 대만 여행 3박4일 다녀왔습니다 이동네 저동네 뛰어다니며 정신없이 먹고, 예류, 지우펀, 스펀에 고양이 마을... 쌌던 제주항공 발권해서 고고! 가장 먹고싶었던 딘타이펑부터 달려갔어요 오픈시간 맞춰 가니 오래 기다리지 않고 입장할 수 있었습니다 육즙..."
"2019제주항공, 이스타 최종합격 및 대한항공 최종진출",대한항공 2차면접 합격(8명 최종진출) 제주항공 전원최종합격(4명) 이스타 최종합격(1명) 자세한 사항은 조만간 공지하도록 하겠습니다. 최근 계속 시간에 쫒겨 취합이 늦어지고 있습니다 . 죄송합니다. 모두 고생많으셨고 최종합격하신 분들은 진심으로 축하드립니다!!
"[JAM여행코스] 겨울 제주도 여행! 저녁정원, 제주항공우주박물관",제주항공우주박물관 갔다가 저녁정원에서 따뜻한 차 한 잔~ 안녕하세요 제주항공우주박물관 블로그지기입니다. 이제 2017년 한 해도 마무리를 해야 할 시점이 다가오고 있네요. 이맘때쯤에는 자주 만나지 못했던 친구들과도 연말 모임을 하고 자주 만났던 친구들과도 모임이 많이 생기는데요....
제주항공 승무원 면접시 복장및 두발 완전 파격적인 답변 나왔습니다. 놀랍습니다.,제주항공 면접시 헤어와 복장이 완전 자율화가 되었습니다. 사실상 파격적입니다. 가장 보수적인 면접관이 될 것 같은 실제 비행하는 객실사무장이 달라지는 면접 복장에 대해서 상당히 파격적인 표현으로 제주항공이 원하는 것이 무엇인가 ? 정확하게 전달하고 있는 것 같습니다. 제주항공은 언제나...
2019년 상반기 제주항공 일반직 채용!,항공사 취업을 희망하는 친구들에게 반가운 소식인데요 제주항공 상반기 일반직 채용입니다! 이번 채용엔 아쉽게도 여객서비스분야가 없는데요 추가로 모집을 하거나 JAS에서 채용을 할 것 같습니다. 작년 하반기 때도 비슷하게 채용을 진행했던 제주항공은 1년~2년 기간을 인턴기간을 두고...
"제주 오설록,제주항공우주박물관근처 맛집",제주 맛집 제주오솔록맛집 제주항공우주박물관맛집 제주 오솔록근처 맛집 제주항공우주박물관근처 맛집 제주남도맛집 이번제주여행에선 5~7세아이들이 9명이 있었기에 맛집이라고하는 식당엔 제주남도맛집이 처음이자 마지막이였는데요 ㅎㅎ 제주 오솔록근처 맛집 제주항공우주박물관근처...
"나고야 가는길, 서울역 도심공항 체크인 수속, 제주항공 탑승후기","#서울역 도심공항 터미널 이용후기 #제주항공 탑승후기 #나고야 공항에서 시내가기 집이 서울역 근처다보니 이제 공항 갈때는 공항철도를... (공항에서 제주항공 체크인 카운터를 보니, 서울역에서 하고 가길 잘했단!) 제주항공의 경우, 출국 당일 비행기 출발 3시간 전까지 수속해야 이용 가능하니..."
"[제주항공] 무안-됴쿄(나리타) 화,수요일 출발 특가 (20APR'19~30JUN'19) - 19년...","제주항공 무안출발 됴쿄(나리타공항) 화,수요일 출발 특가 공지되었습니다. TAX세금 및 유류할증료 불포함 가격입니다. 판매일 : 19년 4월29일까지 출발일 : 19년 4월20일~6월30일 TAX세금 및 유류할증료 불포함입니다. ( 대략 69,500원 / 매일변동) 무료위탁수화물 없음 화/수요일..."
★ 제주항공 [ 재주캐스팅/실무합격 4명 ] 준비과정 ★,얼마 전 제주항공 임원면접이 진행됐죠 - ^^ 제주항공 임원면접 결과를 기다리던 중에 저희 학생들이 임원면접 가기 전까지 함께 준비했던 과정을 포스팅해보려고 합니다. 저희 마인드코칭에서는 4명의 학생이 제주항공 임원면접을 보고 왔어요- ^^ 2명의 학생은 재주캐스팅 전형으로 지원해서 서류...
베트남 호이안 자유여행 # 다낭 제주항공 좌석지정 팁 # 비상구좌석,베트남 중부 호이안 자유여행 # 다낭 제주항공 좌석지정 팁 20일 귀국! 오래 손꼽아 기다렸던 결혼1주년 베트남여행을 무사히 잘 다녀왔다. 첫 포스팅은 제주항공의 비상구좌석 # 좋은좌석 선택하는 팁 공유 함 냉모밀에 만두까지 든든히 먹고 공항왔는데 버거킹 햄버거가 먹고싶어서...
대구에서 제주 제주항공 타고 결혼 1주년 여행 2박 3일,허겁지겁 제주항공에서 티켓팅하고 호텔도 부랴부랴 잡고....... 주말껴서 많이들 다녀오시니깐 호텔 자리 구하기도 힘들고 비행기 표도 거의... 크게 기대하지 않고 힐링 한다는 생각으로 다녀왔어요 ㅎ 대구 국제공항 제주항공 아침 8시 40분 출발 아침 일찍부터 씻고 준비해서 나왔어요 제주...
JCB 브랜드로 설계사 발급 KB국민카드 제주항공 Refresh Point 입니다,"그중에서 제주항공 이용이 많으시다면 제주항공 KB국민카드 추천드립니다 합리적 여행자를 위한 Must Have KB 국민카드 입니다 다른 항공사 마일리지 카드처럼 1,200원당 1 포인트가 적립됩니다 JCB 브랜드로 발급 가능하며 연회비는 2만원 입니다 인천공항과 김포공항 라운지 무료 이용이..."
제주승무원과외 제주항공 최종합격,12월 6일 발표 예정이었던 제주항공 승무원 임원면접 합격자 발표가 오늘로 당겨져버렸네요!! 그리고 두구두구두구 크 우리 친구 최종합격 한방에 해부려쓰♡♡ 전날에도 우리 서울에서 만나서 할수있다 할수있다 결의다지고 밤늦게까지 톡하던게 엊그제같은데ㅜㅜㅜ 이제 진짜 신검만 남았어요...
제주항공우주관!!,"제주도에서1일차 마지막코스인 제주항공우주박물관입니당 ㅎㅎ 들어가자마자 엄청큰 내부랑 이용권을받고 조금더들어가면 굉장히 많은 비행기들이있었어요!! 비행기말고도 우주에관한 많은것들이있어서 재밌었습니당  #인천광역시, #계양구, #계산동, #계산고등학교, #입시학원, #고등부..."
"출발 : 인천공항 SK Hub Lounge(pp카드 라운지), 제주항공 기내식, 입국카드","출발 : 인천공항 SK Hub Lounge(pp카드 라운지), 제주항공 기내식, 입국카드 이제 세부로 출발해 볼까용? ㅎㅎ 토요일 밤 8시 비행기라 시간이 널널해서... 언제봐도 좋은 비행기 풍경 ㅎㅎ 하지만 비행기타는건 좀 힘들져 퉁헤도 이제야 도착해서 타코를 먹고 있어요 ㅎㅎ 제주항공타고 스쿠버다이빙..."
[후쿠오카] 여행 준비/굳은살 밖히게 검색 후 최저가 제주항공 항공권 예매하기(수하물...,"스카이스캐너와 인터파크 항공으로 최저가 검색, 제주항공이 가장 저렴하네요~ 해외 갈 때 저가항공을 이용해보지 않았지만 많은 분들이 이용하고 계시니 믿고 진행합니다!! 나 혼자 산다 덕인지 아직 왕성한 활동 중이네요~ 가격 비교를 위해 제주항공 앱으로 바로 입장했습니다 원하는 날짜와..."
제주 항공우주박물관 :: 실제 비행기를 타보고~ 만질수 있는곳!,제주 항공우주박물관 금주 월요일에 제주 항공우주박물관을 찾았다가 ... 휴관이더군요 ㅠ.ㅠ;; 매월 셋째주 월요일 ... 딱 하루 쉬는날에 ... 왔다가 돌아갔네요. 그래서~ 오늘 다시 한번 찾았습니다. 제주 항공우주박물관은 이번이 총3번째네요^^ 처음에 개관했을 때부터 왔었으니까요. 입구에서 ......
제주항공자소서항목첨삭:(감동후기!!!),"제주항공자소서항목첨삭, 이제 5일 밖에 안남았네요. 역시나 서류합격률이 낮은 항공사라 그런지 문의가 많았어요. 첨삭하느라 포스팅은... 제주항공자소서항목첨삭은 1,000자 씩 5개 항목이나 되기 때문에 시간이 오래 걸려요. 하지만!!! 그렇다고 대충은 절대 안하죠! 멘토캐빈은 직접..."
"제주항공을 타고 괌 여행을 간다면, 괌 FIT 라운지","괌 자유여행자를 위해, 제주항공 FIT 라운지 지난 괌 여행을 하면서 다양한 액티비티 예약, 렌트카 예약 등을 편리하게 이용했던 제주항공 FIT 라운지. 제주항공을 이용해 괌에 가시는 분들이라면 당연히 아실것이라 생각했는데, 많은 분들이 모르고 계시더라구요. 제주항공 홈페이지에..."
제주항공 [인천-클락] 신규취항 1월~3월,제주항공에서도 2019년 1월부터 3월까지 신규취항을 하게 되었습니다. 갑자기 클락으로 많은 항공사가 취항을 하는데요. 예전에 듣기로 마닐라공항에서 클락으로 이동? 이런 말이 생각납니다. 지난 달부터 보홀 국제공항도 취항을 했구요. 제주항공 보다보니까 부산-세부 구간도 운항을 하고...
제주 아이들과 가볼만한곳 제주항공우주박물관♩,잘모르겠습니다ㅋ 어쨋든 추억삼아 글올려봅니다 유후 [제주 항공우주박물관] 주소: 제주특별자치도 서귀포시 안덕면 녹차분재로 218 제주항공우주박물관 (제주특별자치도 서귀포시 안-면 서광리 산39) 전화번호: 064-800-2000 &lt;dd&gt; &lt;/dd&gt; 규모가 큰편인데 실내에는 이렇게 아이들 눈이 똥그래질 비행기...
★베트남 다낭 쇼핑리스트 겟하러 제주항공과~,제주항공과 떠나는 다낭여행~!!! http://blog.naver.com/aboutstella/220590769913 전에는 제주항공을 타고 다낭으로 가는 기내에서 만날 수 있는제주항공만의 특별한 기내서비스를 소개해드렸는데요~ 이번엔 다낭 쇼핑리스트에 대해서 소개해드릴게용~!!! (사진출처:제주항공 페이스북) 워낙에 베트남은...
[일본여행]제주항공타고 후쿠오카로 여행시작,좋았어요 제주항공쪽으로 티켓받으러 가기~~ 붙일 수화물이 없다고 얘기하니 제일 줄 짧은쪽에 서라고 하더라구요 그리고 10분도 안되서... 원래는 살 화장품이 하나있긴했는데 나중을 기약하기로 했네여....ㅋㅋ ▲ 티켓받아들고 출국장 들어가기전 찰칵 ▲ 우리가 탈 제주항공비행기예요 열심히...
제주항공 특가 항공권(01/13) 5시 오픈! 찜특가 이벤트,"제주항공 특가 항공권 오늘 1월 13일 오후 5시 오픈! 찜특가 이벤트 가격에 도전해보세요~ 어젠가, 며칠전인가 날아 온 메일 한통.. 제주항공에서 초초초 특가가 진행된다는 반가운 소식! 얼마전에 제주항공 실망하고 당분간 안탄다구 했는데... 이런 특가 항공권은 놓칠 수 없지이 ㅋㅋㅋㅋ 네이버..."
제주항공 2018년 하반기 공개채용 .합격기원 취업사진할인이벤트 스튜디오32,"제주항공 2018년도 하반기 공개채용 인천취업사진,인천사진관,인천스튜디오,인천이력서사진,스튜디오32 제주항공 2018년도 하반기 공개채용을 진행한다고 합니다. 모집분야는 객실승무원, 일반직, 정비직 모두 지원이 가능하다고 합니다. 제주항공 취업의 문이 활짝열렸습니다...."
오사카 여행 : 인천공항 제주항공 타고 오사카 간사이 공항,"오사카 여행 : 인천공항 제주항공 타고 오사카 간사이 공항 DATE : 2018.03.29.THU 오사카 여행 : 인천공항 제주항공 타고 오사카 간사이 공항, 항공, 호텔, 유심 안녕하세요. 선이에요^_^* 오사카 여행에서 비행기 시간을 오전 9시로 하는 바람에 새벽같이 공항에 달려왔답니다. 이번에는 대한항공이 아닌..."
"D-2 홍콩, 마카오 비행기표 싸게 구매하는 꿀팁 / 제주항공 비상구 좌석, 수화물규정 안내","믿고 타는 유노윤호 :: 제주항공 :: www.jejuair.net 비행기는 우리나라 1등 저가 항공사 제주항공으로 구매를 했습니다. 저렴하게 구매한 것 같아 기분이 좋습니다. 제주항공 수화물 규정 기내 반입 수화물은 가로55cm, 세로40cm, 높이20cm 이하이고 무게는 10kg 이하로 1인 1개 까지..."
"제주항공-열린의사회, 베트남서 18번째 의료봉사",2019.04.22 11:32:47 [프라임경제] 제주항공(089590)은 열린의사회와 함께 지난 17일부터 22일까지 베트남 호찌민과 인근 붕따우(Thanh ph? V?ng Tau)에서 18번째 해외 의료봉사활동을 펼쳤다고 밝혔다. 9년째 아시아지역에서 인술을 펼치고 있는 제주항공과 열린의사회는 이번...
[제주도여행] 제주국제공항/제주렌트카/제주항공/무거버거/그계절카페/월정리해변,"제주도여행 :: 제주국제공항/제주렌트카/제주항공/무거버거/그계절카페/월정리해변 급 제주도 여행 제주도여행가기전날, 엄청엄청엄청 바빴당... 가족들끼리 밥먹구 카페갔다가 데이트 히히 아빠가 제발 아프지말고 오래오래 건강했으면 유후 이번에는 제주항공타구 갔당 홍콩,러시아,일본,태국..."
[JOYBER] 제주항공의 여행법 두 번째 : JJ여정클럽,"조금 더 특별한 제주항공. 제주항공의 여행법, 그 두 번째 JJ 여정클럽 JJ 여정클럽, 모두의 여행을 위해서 JJ 여정클럽은 승무원들이 직접 기획부터 영상 촬영, 편집해 만드는 영상 시리즈이다. 현재 시즌3까지 진행되었으며 매 시즌마다 승무원들이 바뀐다. 승무원이라는 장점을 이용해 각 종..."
일본자유여행 제주항공 단독노선 마쓰야마 특가 항공권,일본자유여행 제주항공 단독노선 마쓰야마 특가 항공권 요즘 제가 일본에 갈때 자주 이용하는 제주항공 일본 노선 왕복 7번을 타면 1번 공짜인 일본패스 스탬프 이벤트로 최근 일본노선은 제주항공에 올인하고 있는데요 벌써 3번 이용해서 곧 후쿠오카와 오사카를 이용하면 5번째 스탬프가...
[베트남여행] Day 1: 제주항공 밤비행기 타고 하노이로 (인천공항 &amp; 제주항공...,결국 저가항공인 제주항공 이용해서 하노이 in - 나트랑 (나짱) out 일정으로 항공권 예매. 같은 도시 in &amp; out 하는 것과 가격차이 별로 나지 않음.... 제주항공 탑승구 앞에서 @ 인천공항 베트남 하노이로 가는 제주항공 비행기 @ 인천공항 비행기 좌석의 문구가 마음에 든다 @ 인천공항 밤의 비행기...
"제주항공, 부산~삿포로 신규 취항","2019-04-24 11:09 19번째 한일 정기노선, 5월3일부터 주 7회 일정 운항 취항기념 특가항공권 판매, 편도기준 총액운임 6만3300원부터 제주항공 비행기 (사진 = 자료사진)제주항공이 오는 5월 3일부터 부산~삿포로 노선을 주 7회 일정으로 취항한다. 제주항공 부산~삿포로 노선은..."
제주항공 나리타공항에서 도쿄로 가는 가장 저렴한 방법 @게이세이버스,"제주항공 인천 - 나리타 이번 도쿄 여행의 항공편은 얼리버드로 일찍 사두었는데요. 11월달에 16만원 정도에 구매해두었습니다. 항공편은 일찍 사면 더 저렴하고, 성수기 티켓도 일찍 구매하면 구할 수 있습니다. 다만 휴가를 받는게 일이겠죠. ㅠ 더불어 제주항공 이번에타면서 출발하는데..."
제주항공 무안베이스 객실승무원 채용 경쟁률은?,"제주항공 무안베이스 객실승무원 경쟁률 국내 항공사에서 최초로 회사 측을 통해 채용 발표일을 미리 공개하며, 기다림에 항상 지치는 지원자들을 배려한 제주항공 1시간 30분 전, 오후 1시! 점심시간 종료와 함께 시작된 2019년 상반기 제주항공 객실승무원 채용 서울과 부산, 그리고 무안 베이스까지..."
내가 탄 제주항공 비행기안에 김수현이 ?!,오늘 알려드릴 제주항공 정보는요 바로바로!!!!!!!!!!!!!!!! 페이스북에서 보고 " 헐!!! 대박!!!! " 이랬던 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 제주항공 모델인 배우 김수현씨가 인천-도쿄 비행기에 일본 팬미팅으로 일본을 방문하는 김수현씨가 타고 있었다는 소식입니다!!!!! :-) 같이 타고 갔던 다른...
"중원대 - 제주항공, 산학협력 협약 체결",중원대(총장 직무대행 김두년)가 21일 오전 11시 제주항공(대표이사 이석주)과 항공산업 인력양성을 위한 산학협력 협약식을 체결하였습니다. 이날 제주항공 서울지사에서 열린 협약식에는 중원대 정희택 부총장과 제주항공 박영철 상무(운송지원실장) 등 관계자 10여 명이 참석한 가운데 미래...
[별별기자단] 제주항공우주박물관 도슨트투어 해설사와 함께 해요!,"제주항공우주박물관 JAM 도슨트투어! 해설사와 박물관 둘러봐요~ 안녕하세요. 별별기자단 4기로 활동하게 된 요술콩이에요. 별별기자단이 된 기념으로 얼마 전 제주항공우주박물관에 다녀왔어요. 제주 실내 관광지 제주항공우주박물관에서는 미리 신청하면 전시해설을 받을 수 있다는 점, 알고..."
[제주항공 채용] 19년 상반기 객실승무직 중특 1차 면접 합격 소식! (중국어 특기)...,제주항공 중특 1차 면접 합격 소식입니다! 어제 합격 소식을 받은 우리 학생 분에게 무한한 축하의 말을 전하고 잘 준비해서 최종 면접까지 고고씽... ㅎㅎ #제주항공 #제주항공채용 #제주항공공채 #제주항공중국어면접 #중국어면접 #중국항공사준비 #중국항공사면접 #중국동방항공공채...
이민호 제주항공 인쇄 광고 촬영 현장 사진!!!! (12장),와우~~~상콤 상콤~~이쁨한 이민호 제주항공 인쇄 광고 촬영 현장 사진이 공개됐어요. 제주항공~~완전 애정합니다!!! 이민호가 봄을 느끼게 해주는군요~~풋풋 상콤~봄봄봄!!!! 봄같이~~~상콤이쁨한 이민호 제주항공 인쇄광고 촬영 현장 사진들 보아요 ^^ https://www.facebook.com/media/set/?set...
